month,Ticker,open_avg,high_avg,low_avg,close_avg,volume_sum,rows
2023-11,ADANIENT,2248.9904761904763,2282.0238095238096,2215.7666666666664,2237.385714285714,41561709,21
2023-11,ADANIPORTS,807.4714285714286,816.5571428571429,799.4571428571428,805.3857142857142,83606828,21
2023-11,APOLLOHOSP,5262.2642857142855,5332.121428571429,5222.211904761904,5288.10238095238,9351294,21
2023-11,ASIANPAINT,3090.1714285714284,3109.004761904762,3067.7238095238095,3088.752380952381,15235070,21
2023-11,AXISBANK,1011.6190476190476,1020.554761904762,1004.8571428571429,1014.5595238095239,149290043,21
2023-11,BAJAJ-AUTO,5585.988095238095,5639.780952380952,5547.604761904762,5607.371428571429,8801474,21
2023-11,BAJAJFINSV,1598.9095238095238,1614.4333333333332,1582.5261904761905,1601.2690476190478,27044090,21
2023-11,BAJFINANCE,7303.083333333333,7368.738095238095,7219.828571428571,7289.580952380953,24836632,21
2023-11,BEL,140.1095238095238,141.65238095238095,138.7452380952381,140.34047619047618,227925900,21
2023-11,BHARTIARTL,949.992857142857,957.1071428571429,944.8166666666667,953.1261904761906,83394164,21
2023-11,BPCL,194.30761904761906,197.27285714285713,192.92142857142858,195.60428571428574,282984810,21
2023-11,BRITANNIA,4658.990476190476,4695.435714285714,4627.10238095238,4670.35,5717971,21
2023-11,CIPLA,1227.1214285714286,1235.9642857142858,1214.154761904762,1224.459523809524,35903505,21
2023-11,COALINDIA,331.1333333333333,334.95238095238096,327.1690476190476,331.10714285714283,279481611,21
2023-11,DRREDDY,1102.2819047619046,1113.014761904762,1095.0657142857144,1103.4042857142856,41361935,21
2023-11,EICHERMOT,3660.516666666667,3712.5071428571428,3635.659523809524,3679.5095238095237,11857998,21
2023-11,GRASIM,1937.8861904761904,1951.5247619047618,1924.0204761904763,1938.0757142857142,10050446,21
2023-11,HCLTECH,1294.8166666666668,1303.1261904761905,1285.257142857143,1293.4404761904761,38617412,21
2023-11,HDFCBANK,1504.4357142857143,1512.0714285714287,1497.0309523809524,1506.0857142857142,293223887,21
2023-11,HDFCLIFE,641.3095238095239,647.9333333333334,636.9238095238095,643.0904761904761,47919383,21
2023-11,HEROMOTOCO,3287.080952380952,3336.9619047619044,3261.602380952381,3305.235714285714,17718489,21
2023-11,HINDALCO,493.2285714285714,498.79285714285714,489.0238095238095,493.93571428571425,111591841,21
2023-11,HINDUNILVR,2500.4666666666667,2515.6071428571427,2487.695238095238,2503.3666666666663,26466055,21
2023-11,ICICIBANK,931.9095238095238,936.6285714285715,926.1714285714285,931.9785714285714,250222994,21
2023-11,INDUSINDBK,1487.9404761904761,1497.595238095238,1472.9333333333332,1484.0619047619048,106877903,21
2023-11,INFY,1413.6142857142859,1422.4928571428572,1404.6809523809522,1413.7047619047619,85758382,21
2023-11,ITC,436.65714285714284,438.56904761904764,434.2142857142857,436.2809523809524,157164352,21
2023-11,JSWSTEEL,762.7761904761904,769.0142857142857,757.4071428571428,763.6952380952381,36482246,21
2023-11,KOTAKBANK,1749.338095238095,1759.2690476190478,1740.4714285714285,1749.9499999999998,57541951,21
2023-11,LT,3026.7714285714283,3048.4880952380954,3007.6738095238097,3030.0166666666664,30156384,21
2023-11,M&M,1532.8333333333333,1550.2214285714285,1519.0357142857142,1536.997619047619,52371466,21
2023-11,MARUTI,10447.247619047619,10489.290476190476,10377.714285714286,10433.166666666666,7999930,21
2023-11,NESTLEIND,2424.9880952380954,2435.6738095238097,2406.634285714286,2420.8038095238094,12147160,21
2023-11,NTPC,246.02142857142857,248.36904761904762,244.0452380952381,246.4142857142857,195571724,21
2023-11,ONGC,193.51904761904763,195.53809523809525,191.78809523809525,193.52380952380952,208282779,21
2023-11,POWERGRID,209.01428571428573,210.70714285714288,207.28333333333333,208.81666666666666,295326669,21
2023-11,RELIANCE,1174.5,1180.2580952380952,1169.5133333333333,1175.1861904761904,207134804,21
2023-11,SBILIFE,1373.9714285714285,1387.7238095238095,1360.4190476190477,1374.602380952381,20874001,21
2023-11,SBIN,573.3833333333333,575.2285714285714,568.9857142857143,571.7261904761905,268604807,21
2023-11,SHRIRAMFIN,1974.5857142857144,1994.7666666666667,1954.8857142857141,1978.9261904761904,18638688,21
2023-11,SUNPHARMA,1174.5428571428572,1186.6095238095238,1168.259523809524,1179.7119047619049,36590708,21
2023-11,TATACONSUM,910.0080952380952,918.0580952380953,903.9614285714285,910.8609523809523,28133101,21
2023-11,TATAMOTORS,666.4142857142857,671.9690476190476,660.1,666.3357142857143,220390023,21
2023-11,TATASTEEL,122.4952380952381,123.48333333333333,121.63095238095238,122.73571428571428,561360300,21
2023-11,TCS,3424.87619047619,3448.795238095238,3405.1619047619047,3425.954761904762,36381184,21
2023-11,TECHM,1170.142857142857,1180.911904761905,1161.1357142857141,1171.847619047619,31010780,21
2023-11,TITAN,3324.1166666666663,3349.5404761904765,3298.4238095238093,3328.214285714286,17152112,21
2023-11,TRENT,2488.9166666666665,2529.6071428571427,2464.9238095238097,2509.169047619048,18561198,21
2023-11,ULTRACEMCO,8663.402380952382,8724.852380952381,8607.435714285713,8676.285714285714,4921958,21
2023-11,WIPRO,391.2809523809524,394.10238095238094,388.6666666666667,391.5452380952381,84448530,21
