month,Ticker,open_avg,high_avg,low_avg,close_avg,volume_sum,rows
2023-12,ADANIENT,2829.215,2892.6225,2773.175,2830.1150000000002,102053056,20
2023-12,ADANIPORTS,1019.1325,1039.965,1000.7375,1020.6025,212022930,20
2023-12,APOLLOHOSP,5544.6675000000005,5616.219999999999,5492.155000000001,5554.135,9683309,20
2023-12,ASIANPAINT,3283.0925,3310.4300000000003,3256.6974999999998,3289.2074999999995,19737885,20
2023-12,AXISBANK,1115.7125,1125.1100000000001,1102.53,1113.585,191797504,20
2023-12,BAJAJ-AUTO,6295.0650000000005,6367.955,6245.2675,6324.41,9378309,20
2023-12,BAJAJFINSV,1696.42,1710.6974999999998,1681.6025000000002,1694.1775000000002,24827715,20
2023-12,BAJFINANCE,7381.9425,7432.615,7302.7625,7367.7699999999995,21240330,20
2023-12,BEL,166.1375,168.98499999999999,164.0625,166.685,561736781,20
2023-12,BHARTIARTL,1005.6049999999999,1014.1674999999999,996.1524999999999,1005.24,113387516,20
2023-12,BPCL,227.5375,230.2355,224.53850000000003,227.51100000000002,452853436,20
2023-12,BRITANNIA,5005.085,5064.3275,4961.89,5024.245,7067613,20
2023-12,CIPLA,1224.315,1233.0425,1211.5149999999999,1223.115,35012308,20
2023-12,COALINDIA,356.0825,361.65,351.40999999999997,356.5025,287174759,20
2023-12,DRREDDY,1132.7675,1144.031,1122.5485,1133.2945,53095590,20
2023-12,EICHERMOT,4048.075,4103.0824999999995,4000.065,4047.7300000000005,15142899,20
2023-12,GRASIM,2078.3010000000004,2097.5029999999997,2054.097,2077.9245,13252570,20
2023-12,HCLTECH,1408.6325000000002,1425.0925,1395.04,1411.28,57232393,20
2023-12,HDFCBANK,1648.9675,1661.19,1639.6525000000001,1652.3275,378265221,20
2023-12,HDFCLIFE,671.5225,675.7475000000001,660.8525,666.775,76526923,20
2023-12,HEROMOTOCO,3872.925,3919.3550000000005,3827.1225,3873.3050000000003,15939842,20
2023-12,HINDALCO,548.5649999999999,556.005,542.9100000000001,551.015,119183699,20
2023-12,HINDUNILVR,2555.5975,2574.0575,2540.065,2558.4125,36783692,20
2023-12,ICICIBANK,1004.6875,1012.9925,996.43,1006.2149999999999,337503340,20
2023-12,INDUSINDBK,1540.615,1556.3899999999999,1524.5825,1541.75,52389473,20
2023-12,INFY,1508.22,1525.8174999999999,1496.075,1513.4950000000001,130077843,20
2023-12,ITC,455.70500000000004,459.26750000000004,451.41499999999996,455.5375,254716363,20
2023-12,JSWSTEEL,844.5575000000001,855.305,836.6299999999999,847.1274999999999,51164758,20
2023-12,KOTAKBANK,1843.7450000000001,1859.705,1829.2375,1846.7549999999999,73046644,20
2023-12,LT,3408.4125,3443.9574999999995,3380.9550000000004,3419.2175,39204400,20
2023-12,M&M,1679.73,1698.4775000000002,1658.6875,1677.675,49762967,20
2023-12,MARUTI,10437.845,10502.460000000001,10283.025,10387.27,13343803,20
2023-12,NESTLEIND,2505.027,2528.3365000000003,2484.725,2509.0845,20244220,20
2023-12,NTPC,294.4325,299.21,290.1825,295.01750000000004,380273668,20
2023-12,ONGC,201.1125,203.45499999999998,198.4,200.7075,349347596,20
2023-12,POWERGRID,229.115,232.26,226.24499999999998,229.8725,455671435,20
2023-12,RELIANCE,1249.178,1258.0895,1240.3865,1249.815,255462630,20
2023-12,SBILIFE,1444.105,1454.2725,1428.1075,1440.24,28047573,20
2023-12,SBIN,624.53,631.4300000000001,618.9399999999999,626.415,357231718,20
2023-12,SHRIRAMFIN,2050.255,2075.4849999999997,2019.5549999999998,2044.33,26768901,20
2023-12,SUNPHARMA,1241.2725,1250.855,1229.1375,1240.275,39180032,20
2023-12,TATACONSUM,959.2244999999999,971.018,951.9159999999999,962.168,33545080,20
2023-12,TATAMOTORS,723.0899999999999,731.385,716.42,724.0225,214351607,20
2023-12,TATASTEEL,133.02,134.44,131.565,133.005,751559076,20
2023-12,TCS,3693.84,3735.7425000000003,3666.0375,3705.2599999999998,45572195,20
2023-12,TECHM,1254.48,1269.045,1237.8425,1252.6475,47006852,20
2023-12,TITAN,3598.5875,3628.6449999999995,3567.5199999999995,3600.7175,16004029,20
2023-12,TRENT,2931.9425,2964.0175,2896.5625,2933.0075,12461712,20
2023-12,ULTRACEMCO,9763.83,9879.4125,9678.744999999999,9805.5625,9978336,20
2023-12,WIPRO,433.35,440.9575,428.7925,435.84,205268152,20
